label,,text,label,title
良い,289,『KAPPEI カッペイ』頭空っぽにして楽しめるが、ちょっと弾けきってないかな。もうちょっとテンポ良く、勢いで押し切るぐらいでよかった。クライマックスの告白シーンとかも、くどさが目につくし。でも、上白石萌歌は可愛い。,良い,KAPPEI カッペイ
良い,1753,"オンライン試写会当たって見ました。
結構好きなタイプの映画だった☺
映像作品は、何を撮って何を撮らなかったか、何を切って何を残したかが全てだと思う。
主人公の25年分の取捨選択と、導き出されたラストが光ってグッとくる映画。",良い,PLAY 25年分のラストシーン
良い,2243,『CLIMAX クライマックス』いやあドラッギーとしか言いようがない。理性的客観に見れば彼らの混沌は訳わからないけど、そのカオスをこちらに追体験させる意味では凄い効果。ダンサーという部分が影響してる様にも見えるが予断や断罪はなく起きた事をそのまま。最初のダンスシーンカッコいい。,良い,CLIMAX クライマックス
良い,8622,『ONE PIECE FILM Z　ワンピース　フィルム　ゼット』★★★★☆,良い,ONE PIECE FILM Z　ワンピース　フィルム　ゼット
良い,2011,『オールド・ガード』不死者ゆえの孤独感や救えなかった者への贖罪の気持ちは感情移入し易く、ドラマとしても良い上に、チームとしての連携アクションは殺陣の可能性を広げ、見ていて純粋にカッコいい。国際色強い個性的なキャストも良く続編も期待。,良い,【Netflix映画】オールド・ガード
良い,2985,『3D彼女　リアルガール』オタクとリア充のボーイミーツガールさにほっこり・・・終盤の駆け込み感はあるものの、所々に盛り込まれる顔芸や笑いとアニメーションに演劇チックな演出も良。,良い,3D彼女　リアルガール
良い,2273,『Diner ダイナー』いかにも蜷川実花な極彩色の映像、いかにも藤原竜也な大仰な演技、ストーリー展開も含め全体に想定内だけど、荒唐無稽な世界観をやり切っていて、そこそこ楽しめた。玉城ティナの怯えた目が良かった。,良い,Diner ダイナー
良い,3196,『Bao』、中国版生姜パン小僧。終盤のディズニーらしからぬ“毒”が印象的。そして、この“毒”があるからこそ、ラストが活きる。シナリオもＣＧ技術も高い短編傑作。短編にしてベスト候補。#映画,良い,Bao
良い,228,二子玉で『DC がんばれ！スーパーペット』。『ジャスティスリーグ』動物版。ドナー版『スーパーマン』とバートン版『バットマン』へのリスペクトが泣けるわ。ちょっとテンポ悪い気もするけど楽しく出来たアニメーション。ヒーロー達も上手く表現されてるしね(レゴといいバットマンは毎回ああだ)。,良い,DC がんばれ！スーパーペット
良い,995,→個人的には「よろこびのうた」「海にそらごと」「流民」が好き。「ココ」にも色々と感じ入るものがあった。そして、今回も世界観にハマる石橋静河、笠松将、藤原季節、素晴らしい。(横浜流星はもちろん素晴らしい)『DIVOC-12』#映画,良い,DIVOC-12
良い,3456,『MIFUNE: THE LAST SAMURAI』彼が大活躍していたころを知らず往年の三船敏郎の記憶しかないが、黒澤監督とのコンビでの全盛期の映像を見るとさぞかし大スターだったのだろうと。今の時代はここまでのスターは生まれないよな,良い,MIFUNE:THE LAST SAMURAI
良い,7471,"『AURA 魔竜院光牙最後の闘い』,観た後の嘔吐感がキツかった。",良い,AURA 魔竜院光牙最後の闘い
良い,9819,『SPACE BATTLESHIP ヤマト』確かに安っぽい所はあるものの、確かにヤマトで一番改変しているが良かった部分が、イスカンダルとガラミスの設定改変と沖田艦長が実はコスモクリーナーがあるかどうか分からないまま旅立っている点で,良い,SPACE BATTLESHIP ヤマト
良い,9021,"『friends もののけ島のナキ』★★★☆☆ 原作が泣いた赤鬼なのに予告編でその要素がゼロだったので心配だったが、観てみたらしっかり泣いた赤鬼だった。
ALWAYSみたいなうざいハイテンションもアニメだとそこまで気にならないのも良い。",良い,friends もののけ島のナキ
良い,1140,『MONOS　猿と呼ばれし者たち』これは劇薬！,良い,MONOS　猿と呼ばれし者たち
良い,10058,『くまのがっこう　ジャッキーとケイティ』デジタルな感じ、好きじゃないんだけど、これはいい感じになってた。,良い,くまのがっこう 〜ジャッキーとケイティ〜
良い,3839,『BLAME!』@ 塚口サンサン劇場､重低音ウーハー観…観逃し続けやっとこさの初観！「何が起こっているのか解らない…」まさに！w原作も何も知らず話は断片でしか掴めなかったが画を愛で音を観る作品！キリィが重力なんちゃらを構えたら身構える程の響き唸る轟音の圧！！劇中音楽も沁みる！,良い,BLAME!
良い,3485,『OVER DRIVE』ラリーシーンが予想以上の迫力で劇場で観て満足♪合掌造りの家に突っ込まないかヒヤヒヤしたりブルーインパルスまで飛ぶとは!真剣佑のキレッキレボディの露出もいいアクセント。寡黙な兄貴東出君の「すぐに直してやる」で涙,良い,OVER DRIVE-オーバードライブ-
良い,4719,『92歳のパリジェンヌ』#eiga＃genkinomoto試写会観賞。題名は、長生き乙女の楽しいお話かと思いましたが、尊厳死を暗すぎず、時々クスリと笑わせるお話でした。娘と息子の受け止め方の違いが、両方あるあるですね。,良い,92歳のパリジェンヌ
良い,7553,『G.I.ジョー　バック2リベンジ』前作のSFチックな武器とか乗り物がなくなって、テイタムの早々の退場は残念だけど、その代わりビョンホンが8割増くらいでかわいくなってますたまらん。ストームさんの涙目をスクリーンで見たかった…,良い,G.I.ジョー バック2リベンジ
良い,5372,"『PERSONA3 THE MOVIE#4Winter of Rebirth』本来なら短いシナリオを劇場作品の最後を飾る為に長くした感じ。
観る前はフェスの話が入ってくるのかと警戒していたが、ほぼ原作通りで良かった。",良い,PERSONA3 THE MOVIE #4 Winter of Rebirth
良い,6396,"RWBY面白かったゾ〜これ
3Dでかっこいいw",良い,RWBY Volume1
良い,5541,『SHARING』、東京フィルメックス以来の鑑賞。こんなに怖い映画だったのかと今更ながら。3.11後の人々の内面を心理学的なアプローチや、予知夢やドッペルゲンガーといったトリッキーな要素も交えて描く。迷宮の様な物語に引き込まれ、キャストの皆さんの演技も良かった。面白かったです。,良い,SHARING
良い,9913,『あの夏の子供たち』母と娘3人が直面する父の自殺による苦難と再生。前半、忙しなく喋り続ける父の退場で輪郭が見えてくる女達の人生と父の深い愛。「不在」が際立たせる存在感の妙。死すら生への血肉となり継承されていく。ラストの感慨深さも良い,良い,あの夏の子供たち
良い,1688,『mid90s ミッドナインティーズ』その時間は過ごしてみないとわからない。自分で行って。何度か後悔もして。時に運命が少し味方して…しない時もある。そうやってタフになってく。レイとサンバーンが2人でボードやってるシーンに少し泣いた。,良い,mid90s ミッドナインティーズ
良い,4061,『アイ・アム・ユア・ファーザー』BS録画で初鑑賞。ダースベイダーのスーツアクター デヴィッド・プラウズのマスクの下の素顔。初めて知ることも多く興味深かった。彼の独特の姿やあの動きがベイダーに命を吹き込んだことを再認識。監督の思いや姿が見え過ぎた嫌いはあるが後半の展開は胸熱だった。,良い,I AM YOUR FATHER アイ・アム・ユア・ファーザー
良い,1922,"『Mank／マンク』配信で鑑賞。歴史的傑作の脚本執筆に纏わる30年代ハリウッドの人間模様。現実と虚構の相剋さえ越えて、否応なく真に迫る""映画""の魔力。名画に捧げられるオマージュ、丁々発止の会話劇とG･オールドマンの妙演に舌鼓。傑作",良い,【Netflix映画】Mank／マンク
良い,502,『SING／シング　ネクストステージ』字幕吹替ともに鑑賞。前作には及ばないが、非常によくできている。深く刺さる個性のある脚本というよりは、みんなで考えたソツのない脚本。展開の予想をズラしていて、手のひらで泳がされて快感だった。老スターの配役は日米ともに納得の重鎮でうなった。,良い,SING／シング　ネクストステージ
良い,9630,『BOX 袴田事件　命とは』確かにこれを観た後で、裁判員裁判に参加したいと思う人はおれへんわな。,良い,BOX 袴田事件 命とは
良い,4411,"『ReLIFE リライフ』
今年観た100本近くの中でも五本の指に入る快作！
ラノベで流行の異世界転生「俺TUEEE!」モノの変型ではあるが、地に足が着いた人間関係の描写が見事。現役の学生よりも社会人の方がグッと来る気がする。",良い,ReLIFE リライフ
良い,4385,"『RE:BORN リボーン』
これを観た世界中のアクション映画関係者がビックリしてひっくり返っているんじゃないかな。世界的に見てもアクション映画のエポックメイキングになり得る作品。単館上映で終わるのは惜しい。",良い,RE:BORN リボーン
良い,2927,『15時17分、パリ行き』事実は小説より奇なり。運命論は好きじゃないけど、ただの偶然という一言で片づけられないことがあるのもまた事実なんだよなあ。特別なスキルは何も持っていないけど、私も誰かの役に立てる人間でありたいなと思った,良い,15時17分、パリ行き
良い,5868,『BORUTO NARUTO THE MOVIE』お父さん組（特にサスケおじさん）がとんでもなくかっこいい！戦闘シーンの迫力はシリーズの中で一二を争うと思う…！そしていつの間にか親目線で見てしまう自分がいて歳とったなぁと…,良い,BORUTO-NARUTO THE MOVIE-
良い,8329,『EVA エヴァ』ネコロボットが可愛い。ロボットが人間と共存している世界は魅力的だし、争いもなければ、特に何も問題もないのだが、EVAと母の事故は、EVAがロボットでなくても起こったことだし、少し未消化。1800円満点で1300円。,良い,EVA エヴァ
良い,6949,『LIFE!』退屈な日常を送っている自分自身に踏ん切りをつけるだけで人生は冒険になる！・・・と教えてくれた作品。,良い,LIFE！
良い,5519,『SCOOP!』2人が事件に巻き込まれていくとあったので、もっとサスペンス感が入ってくるのかと予想してたけど、そうではなく。全体的におしゃれでスタイリッシュな演出が多めですかね。,良い,SCOOP!
良い,6419,『SEXエド　チェリー先生の白熱性教育』つづき。性は実存のもんだいでもあり、それ故に誇りのもんだいでもある。オスメント先生は現状童貞だけど、善き友達に理解者、生徒にも慕われまくり。誠実なお人柄ゆえか。太っちょの大家さんがまた好人物で。,良い,SEXエド　チェリー先生の白熱性教育
良い,3003,『500ページの夢の束』素敵な映画だった。スタートレックを知ってたらもっと面白かったのかな。好きなことを続けて、勇気を出して挑戦する主人公がかっこいい。周りの人の優しさもよかった。大冒険から変わっていくこれからの毎日が楽しみ。,良い,500ページの夢の束
良い,784,"『83歳のやさしいスパイ』
83歳のおじいさんがスパイとして潜入した老人ホームで、ホームにいる老人たちを温かく関わりながらも優しく見守る物語。テーマがテーマなだけに、どのような物語なのか不安だったが、素敵なドキュメンタリーだった。",良い,83歳のやさしいスパイ
良い,351,59本目『MEN 同じ顔の男たち』＠ TOHOシネマズ与次郎。同じ顔の男たちの奇妙な振る舞いやラストのおぞましい描写は、男性優位主義や女性に対する嫌悪のメタファーか。ハーパーの眼差しには恐怖を越え嘲笑すら漂っているかのよう。,良い,MEN 同じ顔の男たち
良い,3056,『5パーセントの奇跡　嘘から始まる素敵な人生』夢に向かう姿勢、諦めない努力、そういった前向きな主人公に共感できたし、周りの同僚やラウラの温かさにほっこり。なにより友人が素晴らしすぎて、彼と出会えたことも奇跡だね。,良い,5パーセントの奇跡　嘘から始まる素敵な人生
良い,8505,『J・エドガー』Netflixで鑑賞。創設以来、半世紀にわたりFBIに君臨した男の衷心。史実は後景となり、フーヴァーの倒錯した内面が淡々とした筆致で、しかし誠実な視点で以て描き込まれる。抑圧を重ね続けた男の発露が実に沁みる。秀作です,良い,J・エドガー
良い,10335,"『G.I.ジョー』
ちょっとイビョンホンに興味が出た。でてくる女優が全員いちいち美人。エンディングのブラックアイドピーズの曲で鳥肌。",良い,G.I.ジョー
良い,4255,"『LUPIN THE IIIRD 血煙の石川五ェ門』いやあ…すごいなあ。もうなんかこれ！作りたいんです！イエス！って感じが伝わってくる。笑
こういう映画としか言いようがないいいとも悪いとも言いがたい感じが…笑",良い,LUPIN THE IIIRD 血煙の石川五ェ門
良い,4533,『WE ARE X』TOHO錦糸町。Xの事を知らない人が観ても楽しめる作り。リアルタイムで知ってる話が殆どだが、初めて聴くエピソードもある。TAIJI脱退の真相は未だにYOSHIKIの口からは語られてはいない。HEATHのエピソードがほぼ無いのが立ち位置を表していて涙が出る。,良い,WE ARE X
良い,2317,『HOT SUMMER NIGHTS／ホット・サマー・ナイツ』ティモシー・シャラメは役者として存在感がある。90年代初頭の空気感も良い。ハリケーンが全てを流し去るように、儚く消える一夏の恋。そして出会いと別れ。胸がキュッとなる良作。,良い,HOT SUMMER NIGHTS／ホット・サマー・ナイツ
良い,10100,『しあわせの隠れ場所』ラストまで実話と知らずに見てたけど結構感動した。誰かを助けることによって自分もまた助けられていることを主軸にしつつ、アメリカの社会問題も同時に描いているのが上手いなと思う。,良い,しあわせの隠れ場所
良い,5280,『Mr.ホームズ　名探偵最後の事件』#eiga#movie猿の惑星を観た時も思った事だけれど年齢によって見方が変わる作品は確かに存在すると思う。今の年齢でこれを観られて良かった。ホームズが書き終えて良かった。,良い,Mr.ホームズ　名探偵最後の事件
良い,1284,"『#ハンド全力』(20/日)
震災の傷まだ癒えぬ熊本で、SNSウケを意識してハンドボール画像をあげたら思いの外バズってしまい、成り行きでハンドボール部に入部することになった高校生のドラマ。スポ根ではない今どきの部活描写がイイ。",良い,#ハンド全力
良い,5817,『アニー』ちょっと出来過ぎな展開が鼻に付く所もあるけど、ハートフルな話と音楽の力にやっぱり泣いてしまう。キャメロン・ディアスは役の幅を広げてるのかな。一瞬誰かと思ったわ。そしてジェイミー・フォックス！素晴らしい美声にうっとり。,良い,ANNIE／アニー
良い,1163,『PITY ある不幸な男』代理ミュンヒハウゼン症候群の極端なケース!?昏睡状態の妻(を持つ自分)を嘆き悲しむ裕福な中年弁護士。妻が意識を取り戻した時に彼が取った行動とは…。このような精神疾患を周囲の人物は気づけないものなのだろうか…,良い,PITY ある不幸な男
良い,10492,『THE 4TH KIND　フォース・カインド』得体の知れない変な映画ではあるが、宇宙人との接近遭遇という本来は恐怖の対象を、微塵もファンタジックに描かず、あくまで一風変わったホラーにしたのは素晴らしい。1800円満点で1500円。,良い,THE 4TH KIND　フォース・カインド
良い,3138,『ANEMONE 交響詩篇エウレカセブン　ハイエボリューション』ドミニクがああなったのも時代を感じるけど、エウレカとアネモネの百合があったのも時代を感じるね。,良い,ANEMONE／交響詩篇エウレカセブン　ハイエボリューション
良い,4963,日本アクションでスゲーなって思える人は西冬彦や横山誠くらいしか知らないし、世で騒がれる北村龍平のアクションがゴミクソの中、それら三者を完全に置いてけぼりにしたのがEXILE映画って現実を日本のアクション関係者は真剣に考えるべきですよ,良い,HiGH&LOW THE MOVIE
良い,1894,『WAVES／ウェイブス』洋楽門外漢だけど十分刺さるドラマだった。（もちろん洋楽ファンならより味わいは増しただろうけど）　しかし結末が「ウィリアムズ家の中だけのもの」に見えてモヤモヤ。兄の事件を受けて世間と一家の関わり合いの展望は…,良い,WAVES／ウェイブス
良い,4392,『RE:BORN リボーン』祝！拓さん復帰。しかも人間を超えたオーラに包まれて。アクション映画の沸点を大幅に更新する素晴らしい作品。スナイパーの照準越しに堂々と立つ姿にゾクッとしたし、最強を決めるラストバトルは凄すぎました。,良い,RE:BORN リボーン
良い,8605,『NO』敵味方両陣営が同じ会社なので（ひでえ）戦いは一進一退でイメージされる快進撃はなく、「広告マンかく戦えり」が見所。そんな膠着状態で勝ち目薄に見えた戦いが実は……という結末が鮮やか。,良い,NO
良い,8594,『ＮＩＮＩＦＵＮＩ』の監督さんの名前が、ゆんべの夜中に板尾創路主演でやってた刑事ドラマの主人公の名前というか（観たかったけど寝た）、島崎藤村というか、犀（あばば）というか、そのパッターンの逆だ。逆というのはたといば真弓倫子みたいとかそーゆーことだが＜ぢゃあ最初からそれだけ挙げろ！,良い,NINIFUNI
良い,3941,『DESTINY 鎌倉ものがたり』世界観がものすごく好きだし堺雅人はどの役を演じてもはまるり高畑さんも可愛らしかったですが内容は期待しちゃいけないなと思いました。子供向けなので小さな子はワクワクハラハラしながら見られますね。,良い,DESTINY 鎌倉ものがたり
良い,4572,"『13時間　ベンガジの秘密の兵士』鑑賞

「俺たちは何のために異国で殺し合わなければいけないのか？」
このセリフが全てを表している。

時間を感じさせない緊張感がスゴイ映画だけど、実話だと言うことが悲しい。。。",良い,13時間　ベンガジの秘密の兵士
良い,1665,『mellow』告白がテーマの本作は、様々な告白の形（愛の告白だけじゃなく）を通して、夏目を中心とした日常の中のほんわかした恋愛模様が描かれる。ヒロイン役の岡崎紗絵の凛とした佇まいが素敵。姪っ子役の白鳥玉季ちゃんの演技力もすごい。,良い,mellow
良い,8260,『BRAVE HEARTS 海猿』鑑賞。細かいことは別にして、安定の面白さですね。続編が出来なさそうな雲行きなのは残念ですな。,良い,BRAVE HEARTS 海猿
良い,8338,『EVA エヴァ』ロボット開発を描いた近未来SFっていうだけで心踊るよね。それでいて映像表現がとっても綺麗でおもしろい。人間関係の描写はもう一歩踏み込めた気もするけれど、主人公に寄り添う執事アンドロイドの絶妙な距離感にはグッときた。,良い,EVA エヴァ
良い,4134,"この回は観客も少なく、応援上映としては寂しかったけど、お母さんに連れられた５～７歳ぐらいの兄弟のエリートが、最前列で一生懸命応援しているのに和みました(*´▽｀*)
＞『KING OF PRISM PRIDE the HERO』応…https://t.co/jaBmsTT9Gx",良い,KING OF PRISM PRIDE the HERO
良い,6295,"『PAN 〜ネバーランド、夢のはじまり〜』
男の子が可愛い。
ママがいないと迷子になりそうだなんて！",良い,PAN 〜ネバーランド、夢のはじまり〜
良い,9962,『おとうと』家族の絆ってのは思いのほか許される力を持ってるものですね。,良い,おとうと
良い,2976,『2重螺旋の恋人』HTC有楽町にて鑑賞。ちょい悪趣味だけれど美しくも官能的、ホラーな味わいのあるミステリー・サスペンスです。何処からが妄想で現実なのか分からなくなる…。視覚的にも人間性や人間の内面に変化が付けてありそれがまた美しい。,良い,2重螺旋の恋人
良い,8065,『39窃盗団　サンキューせっとうだん』主演の２人 押田清剛と押田大は押田興将監督の実の弟。２人の仲の良さは観る側に伝わる、創る側が創りたいものを創る姿勢も観る側に伝わる。 深奥の部分にある伝えたい部分も観る側にしっかり伝わる。伝わる良作。,良い,39窃盗団　サンキューせっとうだん
良い,10691,『そんな彼なら捨てちゃえば』恋したくなる映画。,良い,そんな彼なら捨てちゃえば？
良い,2497,『LOVEHOTELに於ける情事とPLANの涯て』予備知識なしで観始めて、ふーん、から、ふうん？えっ？からの修羅場。それからはジェットコースター。これ定点カメラで、もしかしてずーっと撮ってる？終わり方も洒落ててそのあとズドーンです。,良い,LOVEHOTELに於ける情事とPLANの涯て
良い,4785,『BFG ビッグ・フレンドリー・ジャイアント』今どきちょっと珍しいんじゃないかってくらい純粋なファンタジー。アドベンチャー要素もあってワクワクが止まらない。いつまでもこういう作品が楽しめる人でありたい。,良い,BFG：ビッグ・フレンドリー・ジャイアント
良い,94,新宿ピカデリーで『THE WITCH／魔⼥ ー増殖ー』を鑑賞。前作の続き。他の登場人物も強かったけど、この少女は別格の強さでした。普通の少女のような可愛さもあってよかった。この映画の世界はどこに進むのか気になる。おもしろかったです。,良い,THE WITCH／魔⼥ ー増殖ー
良い,3451,『Merry Christmas！ ロンドンに奇跡を起こした男』観てきた！面白くてハッピーエンドな映画だった！クリスマスキャロルを書いた小説家の話。もっとファンタジーなのかと思ったけど、小説家の現実と空想がごっちゃになったのを我々…https://t.co/WWsTjn98rr,良い,Merry Christmas!～ロンドンに奇跡を起こした男～
良い,9610,『BECK』#eiga#movieそれにしても水島の眉は細く、佐藤君のキョドっぷり、向井の金髪が思ったほど違和感なかったけど、皮膚にムチ感があるわねとか忽那汐里ちゃん、可愛いじゃないの、で、英語ペラだったの～？？とか,良い,BECK
良い,8545,『LOVE まさお君が行く！』実話がベースだけに結末は判っていたが、不覚にも涙が出てしまった。香取慎吾が久々に特定のキャラクター以外の人物を演じているのが不思議だった。,良い,LOVE　まさお君が行く！
良い,1461,『82年生まれ、キム・ジヨン』#movie息子に漢方薬買ってきた親父にジヨン母が「健康な息子に漢方薬買ってきてどうする？今漢方薬が必要なのは具合の悪いジヨンだろ⁉️」と喰ってかかり泣き崩れるシーンが印象的❗️,良い,82年生まれ、キム・ジヨン
良い,4727,『99分，世界美味めぐり』世界的な美食ブロガー5人のドキュメンタリーだ。似たような趣味と価値観だからか共感できて面白かった。自分より遥か高みゆえに憧れる、羨ましい。でも、一般的にはいいように映らないかもなぁ。次の旅ではもっと食べよう,良い,99分、世界美味めぐり
良い,1787,『TENET テネット』1度見ただけでは殆ど分からず、ネタバレサイト+繰返し鑑賞で面白くなりました。友情の物語だというのも後で理解。こんな難解な映画が良く作られたものだなと…新たな楽しみ方という意味でもエポックメイキングと思います。,良い,TENET テネット
良い,7669,複雑な伏線が見事に一本に収束するのがたまらん映画。サイバーパンクな近未来感もちょっとあってくすぐられた映画。ただ深堀り深夜スタイルのが好みだから、少しだけ好みとズレてた。でも十分楽しめるSF作品。,良い,LOOPER／ルーパー
良い,7546,"『G.I.ジョー　バック2リベンジ』
デュークすぐ退場するし、スカーレット出てないし、初代がまんまニューヨーク市警の人だったりでびっくり。ロック様は相変わらずかっこいい。",良い,G.I.ジョー バック2リベンジ
良い,756,『43年後のアイ・ラヴ・ユー』嘗て愛した女性がアルツハイマーで介護施設にいることを知った70歳の主人公が、43年後に自らの思いと共に彼女に輝きを取り戻そうと奮闘する姿に心震える。D賞：非売品プレスシート#43年後のアイラヴユーCP,良い,43年後のアイ・ラヴ・ユー
良い,3741,"『3月のライオン　前編』
主人公の桐山の成長を描いた前編。
垣間見る才能も表現されているし、主人公に関わる人々の演出や配役も凄く良かった。
二階堂が染谷将太だったけど太らせた特殊メイクが必要だったのかコレ？？",良い,3月のライオン　前編
良い,455,『ONE PIECE FILM RED』@TC市川。UTAの圧倒的な歌唱力とそこから派生するちょっぴりホラーな雰囲気からクライマックスさJUMP的で面白く感動的。今後、ラストに向け、どの様に向かって行くか楽しみ。,良い,ONE PIECE FILM RED
良い,7579,『HIT＆RUN』キャラクターの創りこみとカーアクションと畳み掛ける会話劇のバランスがとても優れてる。チャーリーのアニーへのおまじないの言葉が素敵！ドッキリ番組創ったMr.Ｄ・シェパードがこんな爽快な作品を創るとは思ってもみなかった。,良い,HIT＆RUN
良い,9324,トニー・クランツ『ザ☆ビッグバン！！』　屋内で照明が面白いと思ったら外に行っても光の具合が面白い。モノローグのせいで1本の中で読める字幕数を超えたため、騎乗位でバッコンバッコンしながら神の素粒子を語る辺りで話がわかってないことに気づくが、見た目面白いからよし。鈴木清順ぽい？,良い,THE BIG BANG ザ☆ビッグバン!!
良い,2874,アメブロを更新しました。『「WALKING MAN ウォーキングマン」初監督作品とは思えないほど感動してしまいました。ラップと野村さんの魅力が引出されて素晴らしいです。』https://t.co/uBGngqGMOR?amp=1,良い,WALKING MAN
良い,1864,『#VIDEOPHOBIA』10/27観て１ヶ月余りずっと嫌な物引きづったまま！宮崎大祐監督また危う凄い映画撮ったな♪主演の廣田朋菜様の眼差しに魅了も引きづったまま！私はSEXビデオなんて撮っていないからと思ったが言い切れるかの恐怖,良い,VIDEOPHOBIA
良い,9191,『RAILWAYS 愛を伝えられない大人たちへ』今年最後の映画鑑賞で良作に出会った　そもそも三浦友和がツボの世代　制服姿が素敵だし、運転士さんの指差し確認も胸キュンポイント　緩和ケアにも興味があり　富山と言えばチューリップも綺麗だった…,良い,RAILWAYS 愛を伝えられない大人たちへ
良い,5507,『SCOOP!』ずっとハラハラドキドキ、エンターテインメント。人間の欲望を写し出すゴキブリが新人を得て再起し、元来政治色が強くやんちゃだった編集部も再起する！これぞゲスな週刊誌のある姿でしょー、頑張って欲しい！！壮絶な死に驚愕。,良い,SCOOP!
良い,10349,『G.I.ジョー』悪役ザルタンは、ハムナプトラのイムホテップ（ アーノルド・ヴォスレー）ほっそりして随分と印象変わってました。調べたらこの人もトムクルーズと同じ50才。やっぱりトムの若々しさは奇跡だわー。,良い,G.I.ジョー
良い,2062,84本目『108〜海馬五郎の復讐と冒険〜』＠ TOHOシネマズ与次郎。〝破廉恥エンターテイメント〟との表現を目にして納得。Ｒ18の笑い全開で馬鹿馬鹿しくも楽しい。そして最後は少しだけ哀しい。#映画108見てしまった,良い,108～海馬五郎の復讐と冒険～
良い,5974,『DENKI GROOVE THE MOVIE? …』フジロック2014の映像メインに結成から現在までのドキュメンタリー。まりんによって語られるシャングリラ誕生の瞬間の話、過去の話なのに鳥肌たってしまった！構成がよいです,良い,DENKI GROOVE THE MOVIE? 〜石野卓球とピエール瀧〜
良い,1646,『LETO -レト-』②主張と主要人物3人の男女の関係が並行する。ヌーベル・ヴァーグや初期カウリスマキ作品の様な趣きはモノクロの世界を軽やかにし、件の演奏シーンに至ってはミュージカル風でユニークでエッジの効いた映像演出が冴えている。,良い,LETO -レト-
良い,1524,#ANNA／アナ♣『カッコイイが大盛り』ということで鑑賞したら、『可愛い』も、もれなくついてきたーｖ　一番可愛いのはアナのルームメイトだけど、ルークさんもキリアンも飼い慣らされ感が♪　業務上仕方ないとはいえ、ちょっと殺し過ぎーっ,良い,ANNA／アナ
良い,3238,『BLEACH』、『GANTZ』二部作から七年ぶりに観た佐藤信介監督作、予想外に良く出来てた！ 共同脚本の羽原大介や杉咲花の力も大きい、と見るはキビシ過ぎか?,良い,BLEACH
良い,9556,映画『9 ナイン 9番目の奇妙な人形』鑑賞。人間が滅んだ後で人間世界の残響を伝えるのが不格好な人形たちというシニカルな内容にまず興味を引かれた。そしてそれ以上に、人形たちの格好に反して動きがコミカルでキュートさも覚え、敵のロボットのメカらしいいかつさと対比的だった。,良い,9（ナイン）〜9番目の奇妙な人形〜
良い,5727,『96時間　レクイエム』無難に楽しめる映画。奥さんが死んだのを忘れてれば(；´Д｀)ともあれ、これで最後で良かった。完全にネタがつきた感じ。,良い,96時間　レクイエム
良い,7831,否が圧倒的多数なw賛否両論『R100』観了。「ごっつええ」コントにハマってたヒトなら『頭頭』や『VISUALBUM』と同程度に肯定しなきゃウソでソ！渡辺直美登場以降失速したのは残念だけど、松本人志監督作4作の中では最高傑作でゎ？(汗),良い,R100
良い,463,『REVOLUTION+1』東京より先に限定公開されるというので初日に観に行った。事件そのものよりも、足立正生監督がどうこの逆行した社会でこの事件を映画にするのかに興味があった。ただそこまで過激という感じがしなかったのは、この映画は家族というものを描いている。,良い,REVOLUTION+1
良い,9718,『NECK ネック』似たような名前の映画が上映していたので鑑賞（笑）まあ、コメディだが、それなりに面白かった。ちなみに相武紗季がかわいかった。,良い,NECK　ネック
良い,3101,"『A GHOST STORY／ア・ゴースト・ストーリー』(18/
米)
交通事故で命を落とした夫の魂が、妻を思い幽霊となって時空をさすらう切ないファンタジー。巧みに伏線を回収した静謐なオチが、余韻となって心に染み入る。",良い,A GHOST STORY／ア・ゴースト・ストーリー
良い,7949,『V/H/S シンドローム』無理矢理な設定にオムニバスを突っ込んでいて、理解不能な点が多いけど……アダム・ヴィンガードのエピソードはやっぱり１つ頭抜けてた。なんであの撮影手法にしたかが納得いくし、直接的な表現でなく、恐ろしかった。,良い,V/H/S シンドローム
良い,5650,『400デイズ』途中で出ちゃうんだ？どうせなら４００デイズ我慢して外に出てみたら・・・っていう風にすればよかったのに。でも心理スリラー、SF、アクションとテンコ盛りで楽しめました。,良い,400デイズ
良い,5098,『KINGSGLAIVE FINAL FANTASY XV』＠ MOVIX亀有♪2日間通ってやっと将軍きたけど、主人公のニックスが欲しいんじゃぁぁ！って特典の愚痴しか出てこないw 字幕版も気になるからどっかで上映してくれないかなぁ。,良い,KINGSGLAIVE FINAL FANTASY XV
良い,6651,＜365日のシンプルライフ＞とても、分かりやすい＾＾http://t.co/ghxrcaSl1I,良い,365日のシンプルライフ
良い,9038,"『GANTZ』
★★★☆☆
なぞしか残らん。。。",良い,GANTZ
良い,1645,"『LETO -レト-』
やっと日本で公開された。折角なので、odessa上映で見てきました。
ロシア映画というとア芸術性が高い系のイメージが強いですが、この作品はサブカルに寄せてる作風がトレスポとかインディーズのG・リッチー作品が好きな人には食いつきが良さそうって思う。",良い,LETO -レト-
良い,9188,『RAILWAYS 愛を伝えられない大人たちへ』★★★★★（五つ星評価）,良い,RAILWAYS 愛を伝えられない大人たちへ
良い,9213,『RED レッド』モーガン・フリーマンは何でああしたのかね。最後までいても何ら差し支えないと思うが。あとヘレン・ミレンが室井滋、カール・アーバンがマイケル富岡に見えて仕方なかった（笑）、、、#eiga,良い,RED／レッド
